alumno_id,matricula,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,curp,sexo,grado,semestre,grupo,especialidad_id,especialidad,turno,situacion_escolar_id,situacion_escolar,promedio_general,reputacion,usuario_correo,telefono_contacto,nacionalidad_id,nacionalidad,pais_origen,municipio,estado,domicilio,codigo_postal,fecha_ingreso,beca,estatus_pago_cooperacion,promedio_ingreso,asistencia_pct,riesgo_academico,grupo_id,tutor_id,jefe_grupo_id,curp_validada,acta_nacimiento,seguro_medico,tipo_sangre,contacto_emergencia,telefono_emergencia
ALU0768,134262B0768,RENATA IVANNA,Yang,Sun,19/10/2010, yash101019mgrnnxv6,F,2°,2, B,cont,Contabilidad, Vepsertino, SE02,Irregular,83%,Conf1ictivo,haoyang@gmail.com,+52 377 571 0537,NO2,Rep.P. China,CHINA,Tixtla,CDMX,"16 de Septiembre #68, Col. Los Sauces",39436,15-Oct-26,NO,Pendiente,7.4,78%,Medio,G039,TUT051,JEFO11,1,pendiente,N/A,O-,Hermano,88 4966 8645
ALU0769,134261A0769, Sofía Alejandra ,Mendoza,Noriega,11 Mar 2O07,MENM070311HGRNRTV0,M,1°,1°,A,prog, Programación,Vespertino, se01,Reg.,90%, Ácepatble,,05 1077 6854,n01, mx ,MEXICO,,CDMX,"Niños Héroes #194, Col. 20 de Noviembre",,2025/10/08,beac?,PAGADO,7.80,s/d,Bajo, G001,TUTO15,JEFO12,,pendiente,Particular,O-,Hermano,6864125138
ALU0770,134261A0770,Li Wei,Herrera,Domínguez,18-Mar-05,HEDM050318HGRRMTR5,M,1°,1°, A,arh,Administración de Recursos Humanos,VESPERTINO,se01,Reg.,6.6,Bajaa,mateoherrera_134@outlook.com,966-808-2781, N06,ESPAÑA,Espana,Acapulco,Puebla,"Vicente Guerrero #336, Col. Lomas del Poniente",39145,30.08.2026,s/i,pendlente,"6,3",67.0,Medio,G003,TUTO43,jef036,0,Entregada,N/A,A-,Tía,22 6729 4488
ALU0771,,Emily Rose,Pérez,Márquez,04-Aug-07,PEMA070804HGRRRLA8,m,1,1, C,cont,CONTABILIDAD,Vespertino, SE01,REGULAR,9.4,Excelnte,alanperez-est@cbtis134.edu.mx,956-917-8679,N01,Mexico, mx ,Coyuca,Puebla,"Calle Juárez #230, Col. Figueroa Mata",39O12,08/05/25,Si,pendlente,81%,s/d,Medio,G018,TUT037,JEF019,1,pendiente,ISSSTE,A+,Vecino,141-328-1520
ALU0772,134262A0772,María Fernanda,Torres,Padilla,30/09/2009,TOPE090930MGRRDMF6,F,2°,2°,A ,PROG,PROGRAMACIÓN,Vespertino,SE03,Condic.,9.3,Reservado,emitorres8@hotmail.com,88 4096 7863,n01,MEXICO, mx ,,Oaxaca,"Av. Lázaro Cárdenas #491, Col. Los Sauces",39O12,13/11/25,Sí,parcial,9.8,,Bajo,g029,TUTO25, JEF020,Pendiente,OCR,Ninguno,O+,Tía,+52 279 058 3922
ALU0773,134265B0773,Aná Sofía,Lee,Choi,31 Mar 2005,LECJ050331MGRXHSM6,F,5°,5°, B, ,CONTABILIDAD,Vespertino,se01,REGULAR,6.5,destacado,jisoolee.5b@cbtis134.edu.mx,938-530-3475, N03,corea del sur,Corea d3l Sur,Taxco,CDMX,"Calle Juárez #642, Col. Emiliano Zapata",,23 Jan 2026,No,Pagado,"8,2",s/d,alto ,G102, ,JEFO15, ,No localizada,Ninguno,O+,Vecino,+52 901 288 3479
ALU0774,134262C0774,Hye Jin,Guo,Ma,2008/07/31,GUMQ080731MGRXXNR5,f,,II,C ,ARH,ADMINISTRACIÓN DE RECURSOS HUMANOS,Vespertino, SE04,Baja temp.,8.2,Regular,qianguo_134@cbtis134.edu.mx,4418056653,N02,Ch1na,Rep. Popular China,,Puebla,"5 de Mayo #9, Col. San Rafael Norte",39O66,2024-11-13,,Pendiente,"8,9",NULL,Medio,g045,tut017, ,1,OK,IMSS,0+,Madre,7738825768
ALU0775,134261A0775,DANIELA CARLOS,López,Garrido,2008/01/22,LOGD080122MGRPRNM2,F,1,1 semestre,A,OFI,OFIMÁTICA, Vespertino,SE01,REGULAR,NULL,baja,danielalopez.1a@gmail.com,4340115303, N01,México,MEXICO,Acapulco,Puebla,"Av. Insurgentes #794, Col. Emiliano Zapata",39O12,2023-05-19, Sí,NA,6.2,s/d,,g005,TUT021,JEFO25,1,0K,s/d,0+,Tía,22 8456 9567
ALU0776,134266C0776,Miguel Ángel,Jackson,White,s/d,JAWS071111MGRCHPX1,N/A,6,6 semestre,C,ofi,OFIMÁTICA,Vespertino,se03,Condiclonado,7.6,null,sophiajackson-est@gmail.com,+52 874 246 2482,NO5,USA,Estados Unidos,Tixtla,cdmx,"Niños Héroes #491, Col. Universal",39418,07/22/2026,s/d,PAGADO,8.0,65%,alto ,G131,TUTO1O, JEF004,Pendiente,No local1zada,IMSS,desconocido,Vecino,(794) 734 7004
ALU0777,134261B0777,Diego Alejandro,Thompson,Clark,13-08-2005,TOCL050813MGRHLCZ1,F,1,1 semestre,B ,cont,Contabilidad,Vespertino,se02,Irreg.,89%,Bajaa,lucasthompson-est@cbtis134.edu.mx,75O3075708,N05,EE.UU.,U.S.A.,,Edo. Mex.,"Calle Juárez #460, Col. Emiliano Zapata",39233,14/07/2026,s/i,na, ,51%,BAJO,G011,tut045,  JEF016,NO,OK,Particular,B+,Hermano,55 9563 4597
ALU0778,134262B0778,CARLOS EDUARDO,Ramírez,,2008/04/16,RAMJ080416HGRMNNW9,H,2°,2 semestre, B,ofi,Ofimática,Vespertino, SE06,Reinscrlto,7.6,Destacado,juanramirez11@cbtis134.edu.mx,608-328-6082,n01,MEXICO,Mex.,, Edo. Méx.,"Vicente Guerrero #412, Col. Universal",,13/O8/25,,Pagado,9.50,"90,0",,G040,TUT005,JEF001,1, Entregada,Particular,A+,Tutor,(607) 641 9208
ALU0779,134263B0779,chen yu,Gómez,Reyes,31.07.2011,GORD110731HGRMYVN6,M,3°,NA, B,LAB,LABORATORISTA QUÍMICO,, SE01,Reg.,8.8,Destacdo,davidgomez@cbtisI34.edu.mx,01 0421 8819,NO1,NA,Mex1co,Coyuca,s/d,"Av. Lázaro Cárdenas #850, Col. Los Sauces",39910 ,04/02/25,NO,NA,8.1,s/d,,g063,TUTO34,JEF032,NO,Entregada,Ninguno,B+,Padre,26 7973 8444
ALU0780,134264A0780, Min Seo ,Rojas,Reyes,10/16/2008,RORS081016HGRJYMQ1,M,,S4,a,ofi,Ofimática,Vespertino,SE03,condicionado ,7.5,Regular,samrojas.4a@hotmail.com,(835) 982 0499,NO1,MEXICO,Mexico,,More1os,"Benito Juárez #835, Col. San Rafael Norte",,01/07/24,Sí,NA,7.5,, Bajo, G075,TUT027,JEF017,NO,Entregada,IMMS,ab+,Hermano,981-503-4819
ALU0781,134265A0781,Lucía Elena,Torres,Márquez,09/03/11,TOMA110309MGRRRNZ0,f ,5,5 semestre,a,LAB,LABORATORISTA QUÍMICO,MATUTINO, SE01, regular,9.7,Baja,andreatorres.5a@cbtis134.edu.mx,+52 591 800 4133,n01, mx , mx ,, Morelos,"Hidalgo #466, Col. Lomas del Poniente",39O12,10/06/2025,,PAGADO,7.4,81.2,,g098, TUT023,JEF0I1,s/d,pendiente,N/A,Á+,Tía,+52 545 351 1361
ALU0782,134262A0782,Michael James,Navarro,Silva,05/08/08,NASI080805HGRVLSK2,H,2,S2,A,ofi,Ofimática,vespertino, SE06,Reinscrlto,8.7,Buena,isaacnavarro.2a@cbtis134.edu.mx,(952) 682 6334,n01,Mex.,Mex1co,, Guerrero,"5 de Mayo #533, Col. 20 de Noviembre",39O12,09-Feb-23,No,pendlente,9.8,73%,Bajo,G033,tut002,JEFOO2,null,s/d,ISSSTE,B+,Tutor,(717) 270 5760
ALU0783,134264A0783,Chen Yu,Moon,Kwon,2011-01-18,MOKY110118HGRNWNA7,H,4°, ,A,cons,Construcción ,matutino,se01,REGULAR,6.3,Destacdo,yunamoon-est @gmail.com,(783) 624 0441,N03,South Korea,Sotuh Korea,,s/d,"Hidalgo #410, Col. Universal",,2026-07-17,beca?,NA,9.5,,Medio,g076,TUT028,JEFO32,1,No localizada,ISSSTE,O ?,Tía,+52 394 785 3837
ALU0784,134262B0784,diego alejandro,Pérez,Reyes,20-Nov-05,PERM051120MGRRYYN6,f,N/A,II,B ,PROG ,Programación,Vespertino,SE01,REGULAR,8.3,media,mayteperez-est@cbtis134.edu.mx,4291168377,NO1,MEXICO,México,Iguala,Guerrero,"Miguel Alemán #11, Col. Universal",,06 May 2026,s/i,NA,8.6,,Alto, G036,tutO34,JEFO1O,,No localizada,Ninguno,A-,Tutor,35 0866 5891
ALU0785,134264A0785, Valeria Guadalupe ,Castro,Castillo,28.03.2011,CACR110328HGRSSCA1,M,4,4 semestre,a,IA,Inteligencia Artificial,vespertino,SE01,Regular,62%,Media,ricardocastro_134@alumno.cbtis134.mx,45 6924 3864,N01,Mexíco,MEX.,,CDMX,"Hidalgo #967, Col. 20 de Noviembre",39398,2023-03-30,Beca Benito Juárez,NA,7.90,67%,M3dio,g072,TUTOO4,s/d,,pendiente,Particular,A-,Padre,6661577707
ALU0786,134266B0786,li wei,López,Carrillo,03/06/09,LOCD090603HGRPRVS6,M, 6°,6,B,LAB,Laboratorista Químico,Matut1no, SE02,Irregular,89%,excelente ,davidlopez.6b@gmail.com,(470) 868 0582,NA,Mexico, mx ,Tlapa,CDMX,"Vicente Guerrero #699, Col. Los Sauces",39194,22-Ápr-23,No,Pendiente,9.0,s/d,BAJO, G126,TUTO39,jef017,0,No localizada,N/A,desconocido,null,+52 53O 979 4698
ALU0182,134261A0182,Lucía Elena,Chávez,Nava,23 Nov 2008,CANY081123MGRHVRS2,N/A,1°,I, A,con5,CONSTRUCCIÓN,matutino,se01,REGULAR,7.6,Destacdo,yaretzichavez-est @cbtisI34..edu.mx,258-984-7928,n01, mx ,Méxcio,Iguala,Oaxaca,"16 de Septiembre #392, Col. PRD",39754,27.02.2025,Si,pendlente,,"48,0",, G006, TUT027, JEF038,NO, No localziada,ISSSTE,,,+52 589 477 5562
ALU0788, 134264C0788,Carlos Eduardo,Castro,Nava,26.03.2011,CANA110326MGRSVNF1,M,4°, S4,C ,IA, Inteligencia Artificial,vespertino,SE03,Condicionado,8.5,Medla,anacastro_134@cbtis134.edu.mx,(671) 950 5372,NO1,Méxcio,Mexico,Titxla,Oaxaca,"16 de Septiembre #656, Col. Emiliano Zapata",39O12,20/03/26,NO,Pendiente,"6,9",,Medio, G086,TUT003,JEFOO4,1,OK,IMSS,desconocido,Padre,+52 692 254 1646
ALU0789,134266C0789,Chen Yu,Flores,Castillo,13-02-2009,FOCR090213MGRLSGX9,M,6°,VI,C,lab,Laboratorista Químico,matutino,se06,Reinscrito,8.3,baja,reginaflores99@cbtis134.edu.mx,NA,N01,Mex.,México,Iguala,Morelos,"Benito Juárez #112, Col. Lomas del Poniente",39048,29 Jan 2024,Si,pendlente,"9,9",s/d,Medio,G133,tut032,jef040,SI,pendiente,ISSSTE,desconocido,Tía,33 4737 6721
 ALU0790,134261C0790,Lucía Elena,Castañeda,Castillo,28 Feb 2005,CACN050228HGRSSXE7,M,1,S1,C ,PROG,Programacion,Vespertino,SE01,Reg.,8.6,Reservado,noacastaneda-est@gmail.com, 62 9123 6598,NO1,Mexíco,Mex.,,More1os,"Av. Insurgentes #922, Col. Universal",,12/09/2025,NO,PAGADO,9.1,93.7,Alto,G015,TUT012,JEF022, s/i,pendiente,IMMS,A-,Madre,+52 033 775 7048
ALU0791,134265C0791,Hye Jin,Flores,Mora,06/12/08,FOMM081206MGRLRNT7,M,5°,S5,C,ARH,Administración de Recursos Humanos, Vespertino,,condicionado ,7.9,Destacdo,monicaflores-est@outlook.com,+52 979 316 3847,n01,Mex.,Mexíco,,Edo. Mex.,"Niños Héroes #964, Col. Figueroa Mata",,27-1O-2023,No,NA,67%,67%,Medio, G108,tut026,jef020,SI,pendiente,IMSS ,desconocido,Madre,3117561339
ALU0926,134265C0926,Hye Jin,Díaz,Acosta,15/02/11,DIAH110215HGRZCCK0,M,5°,V,C ,CONT,Contabilidad,Vespertino, SE01,R3gular,6.9,Medla, hectordiaz@gmail.com,12 9754 4410, N01,Mexíco,MEXICO,,CDMX,"Calle Juarez #243, Col. San Rafael Norte",39O12,17-01-2023,Beca Benito Juárez,pendlente,null,,M3dio,G109,TUT016,JEFO21,0,pendiente,IMMS,O+,Padre,+52 491 325 6512
null,134262A0793,Li Wei,NULL,Méndez,29/03/10,ROMR100329HGRMNCP5,M,2° ,II, A,PROG,Programacion,vespertino,se02,Irregu1ar,9.4,EXCELENTE,ricardoromero..2a@gmail.com,4933586160,nO1, mx ,Mex.,Coyuca,Guerrero,"Calle Juárez #888, Col. Emiliano Zapata",39004,28/04/23,Sí,NA,7.0,59%,M3dio,G029, TUT025, JEF020,Pendiente,OCR,null,O ?,,7014031693
NULL,134265A0794,Chen Yu,Morales,SANTOS,20.08.2011,MOSN110820MGRRNXX6,,5,5°,a,ÁRH,Administración de Recursso Humanos,Vespertino, SE02,Irregu1ar,7.5,N/A,noamorales.5a@alumno.cbtis134.mx,4832433336, N01,MEXICO,Mexíco,Acapulco,Puebla,"Av. Insurgentes #420, Col. Universal",,29 Jan 2026,No,Pendiente,7.1,64.5,, G094,TUT054, ,SI,OCR,IMSS,O ?,MADRE,0085248863
ALU0795,134262C0795,XIMENA NICOLE,Cruz,Nava,2010-02-05,CUNB100205MGRRVRL2,F,2°,S2,C ,CONS,Construccoin ,Matutino,se01,Regular,9.0,Destacado,briandacruz_134@cbtisI34..edu.mx,601-464-7923,N01,MEXICO,Méxcio,Quechultenango,Oaxaca,"Benito Juárez #834, Col. Figueroa Mata",,O6/04/2026,null,PAGADO,8.1,51%,Medio, G048,tut031,null,,pendiente,Particular,O ?,Padre,(155) 356 1348
ALU0796,134261C0796,Ximena Nicole,Ortega,,14-O7-2006,OEBC060714MGRRSTL5,F,1°,S1,C,arh,Administracion de Recursos Humanos,vespertino, SE01, regular,"6,9",Conflictivo,citlaliortega19@cbtisI34.edu.mx ,(779) 641 9834,n01,MEXICO,Méxcio, Coyuca,Morelos,"Av. Lázaro Cárdenas #62, Col. Lomas del Poniente",39596,,No,Pagado,>=9,"57,0",BAJO,G017, TUT056,JEFO32,,OCR,IMSS,AB+,Vecino,21 4935 7915
ALU0797,134264C0797,Valeria Guadalupe,Han,Lim,06/15/2007,HALJ070615HGRNMHC3,H,N/A,IV,c,LAB ,Laboratorista Químico,Matutino, SE01,REGULAR,null,EXCELENTE,jihohan.4c@outlook.com,2704098369,NO3,NULL,Corea d3l Sur,Acapulco,CDMX,"Av. Lázaro Cárdenas #85, Col. PRD",39O12,28/02/2026,NO, NÁ,6.4,"80,0",M3dio, G091, TUT010,JEF010,1,OK,N/A,0+,HERMANO,54 1258 4333
ALU0798,134262A0798,Daniel Emiliano,Johnson,Brown,11/O9/10,JOBE100911MGRHRMT9,f,2°,2°, ,LAB,LABORATORISTA QUÍMICO,Matutino,se05,Baja def.,9.8,excelente ,emilyjohnson-est@gmail.com,s/d,null,US,EE.UU.,,Eod. Méx.,"Niños Héroes #199, Col. 20 de Noviembre",39013,2023/05/26,Si, pendlente,9.7,"70,0",Alto,G035,TUTO51, JEF036, ,OK,IMSS,desconocido,Vecino, 
ALU0799,134262C0799,Aarón Paola,Morales,Ramos,01/0/52010,MORA100501HGRRMRS4,m,NULL,2,c,NULL,Contabilidad,vespertino,SE01,Regular,8.8,Resevado ,áaronmorales@alumno.cbtis134.mx,(094) 705 7559,NO1,Méxcio,mexico,Taxco,CDMX,"16 de Septiembre #377, Col. Emiliano Zapata",39331,2023-08-13,NO,parcial,8.9,"54,0",BAJO,,TUT030,  JEF021,Pendiente,OK,ISSSTE,B+,Padre,+52 740 160 0818
ALU0800,134263C0800,XIMENA NICOLE,Rojas,Beltrán,25-1O-2008,ROBM081025HGRJLGP5,H,3,S3,C,NA,Laboratorista Químico,Matutino,se01, regular,8.2,Regular,miguelrojas74 @gmail.com,+52 016 992 2065,n01, mx ,México,Zumpango,GUERRERO,"Calle Juárez #76, Col. Universal",39O12,2025-12-19,Si,PAGADO,8.6,s/d,Alto,G070,TUT003,JEFOO5,s/i,pendiente ,Ninguno,A-,Tutor,22 7803 6792
ALU0801,134264A0801,Daniel Emiliano,Lee,Choi,27 Jan 2009,LECJ090127HGRXHSK5,M,4°,4°,N/A, LAB,Laboratorista Químico,Matutino,se03, ,"7,6",Destacdo,NA,29O-537-2432,null,Corena,Corena,Zumpango,CDMX,"Hidalgo #142, Col. Lomas del Poniente",39O12,11-07-2023,N/A,Pagado,6.7,48%,BAJO,G077, TUT002, JEF017,1,Entregada,N/A,A-,Tutor,+52 665 707 0056
ALU0802,134266C0802,María Fernanda,Hernández,Garrido,03/07/2007,HEGM070703HGRRRTE5,M,6,null,C ,cons,Construcción,Matutino, SE01,REGULAR,6.9,media,mateohernandez_134@cbtis134.edu.mx,(174) 735 3586,N01,Mexico,Mexico,Coyuca,Puebla,"Niños Héroes #121, Col. Emiliano Zapata",39O12,22-09-2023,Beca Benito Juárez,NA,9.1,79%,, G132, TUT032,jef024,SI,OK,ISSSTE,0 ?,Hermano,+52 856 532 6698
ALU0803,134263A0803,María Fernanda,Salgado,,19-07-2011,SAVI110719HGRLLSS7,H,3, 3 , A,lab,Laboratorista Químico,Matutino,se01,Regular,8.0,Excelnte,isaacsalgado-est@cbtis134.edu.mx,(589) 186 3492, N01,Mex., mx ,Taxco,Guerrero,"Hidalgo #614, Col. Centro",NA,  04-Oct-25,s/i,pendlente ,"6,6",s/d,Medio, G056,tut038,JEFO11,0,pendiente,IMMS,O ?,Madre,(247) 151 5485
ALU0804,134261D0804,Monserrat Saúl,Martínez,Estrada,08.08.2009,MAEM090808MGRRSNE2,F,1°,1°,D ,IA ,Inteligencia Artificial,NULL, SE03,Condiclonado,9.0,Aceptable,monserratmartinez@cbtisI34.edu.mx, (442) 400 1541,,Méxcio,Mex1co, Acapulco,Moerlos,null,39446,13.03.2025,Sí,Pendiente,9.50,70.6,, G023,tut039,JEFO34,,Entregada,IMMS,desconocido,,+52 844 750 5169
NA,134264B0805,Ximena Nicole,Vargas,Luna,12-Nov-09,VALH091112HGRRNCJ0,m,4° ,4°,N/A,cont,CONTABILIDAD,Vespertino ,SE02,IRREGULAR,6.9,Conflictivo ,hectorvargas.4b @alumno.cbtis134.mx,+52 579 888 4334,N01, mx ,México,Coyuca,Puebla,"Calle Juárez #955, Col. Centro",,08 Apr 2024,,parcial,8.50,62%,Medio,g081,ttu050, JEF033,,OK,Ninguno,A-,Vecino,67 6482 4203
ALU0806,134263B0806,Michael James, ,Santos,27-May-09,DISD090527MGRZNNZ1,s/d,3°,S3,b,IA,NA,Vespertino,se01,R3gular, ,Bajaa,dánieladiaz51@hotmail.com,76 9257 7807,n01,s/d,Mex1co,Coyuca,edo. méx.,"Niños Héroes #41, Col. CNOP",NA,2026-07-08,Si,Pendiente,"7,5","58,0",,G058,tut008,JEF013,Pendiente,OCR,Particular,O ?,Tía, 
ALU0807,134263A0807,Brianda Alejandra,Vargas,Mora,17/07/07,VAMB070717MGRRRRK3,F,3°,3°, A,ia,Inteligencia Artificial,vespertino,se01,R3gular,8.0,excelente , briandavargas@gmail.com,5651533014,NO1,Mex1co,Mexico,,Morelos,"Niños Héroes #916, Col. San Rafael Norte",,2026/10/16,Sí,PAGADO, 9.5,s/d, Bajo,G051,TUT046,JEF030,NO,pendiente,Particular,0+,Tutor,+52 656 560 2375
ALU0808,134266C0808,Hye Jin,Navarro,Silva,05 Feb 2008,NASF080205HGRVLRC5,M,6,6 semestre,C,OFI,Ofimatica,Vespertino,SE03,condicioando ,8.5,Medla,fernandonavarro@cbtis134.edu.mx, , N01,Mexico, mx ,Acapulco,Oaxaca,"Hidalgo #303, Col. Lomas del Poniente",39611,2025/04/11,Beca Benito Juárez,PAGADO,6.3,s/d ,Medio,G131, TUT010, JEF040,1,Entregada,IMMS,A-,,+52 614 134 8078
ALU0809,134262C0809,Sofía Alejandra,Torres,Cervantes,s/d,TOCO070610HGRRRSJ9,m,2°,2°,C,cont,Contabilidad,Vespertino, SE01,R3gular,"9,2",Bajaa,oscartorres.2c@gmail.com ,75 9734 2251,n01,Méxcio,Mexíco,,s/d,"Av. Insurgentes #942, Col. Lomas del Poniente",,02-Aug-24,,pendlente,6.6,61%,alto ,G046,TUTO3O,jef012,1,Entregada,ISSSTE,O ?,Padre,2986764268
ALU0810, ,min seo,Ortega,Mora,2009-03-07,OEMM090307MGRRRNS7,f,1°,1,a, PROG,Programacion,Vespertino,se02,Irregular,8.30, Destacdo,monicaortega_134@alumno.cbtis134.mx,24 4306 4857,N01, mx ,México,,Morelos,"Hidalgo #74, Col. Centro",39O12,29-Jan-24 ,Sí,PAGADO,SIN CAPTURA,,BAJO,G001,TUT015,JEF003,Pendiente,pendiente,IMSS,O-,Tía,+52 637 493 8536
ALU0811,134264C0811,Luis Ángel,Deng,HE,14/03/2010,DEHB100314MGRNXXM7,f,4°,4 semestre, C,cont,Contabilidad,Vespert1no,SE03,condicionado ,"6,7",destacado,bodeng@outlook.com,15 3038 0375,N02,Ch1na,Ch1na,Acapulco,Edo. Mex.,"Calle Juárez #852, Col. Lomas del Poniente",39725,10-Oct-24,,Pendiente,9.80,80%,Alto,g088,tut056,NA,0,pendiente,IMMS,O-,Madre,+52 369 017 5565
ALU0812,134265B0812,Sofía Alejandra,Castro,Reyes,07/27/2011,CARI110727HGRSYVR1,m,5,5,B ,LAB,LABORATORISTA QUÍMICO,matutino,se01,Regular,"8,2",Reservado,ivancastro-est@alumno.cbtis134.mx,475-748-3366,NO1,Mexíco,Mex., Chi1apa,Edo. Méx. ,"16 de Septiembre #657, Col. PRD",39O12,19-Oct-24,Beca Benito Juárez,Pagado,9.5,"70,0",M3dio,g105,TUT040, JEF027,,pendiente,IMSS,A-,Tía,+52 313 322 4396
ALU0813,134261C0813,María Fernanda,Hernández,Luna,2007/04/06,HELH070406HGRRNCI8,H,1°,I,C ,prog,Progrmaación,vespertino,SE01,REGULAR,ocho,excelente ,s/d,4867186329,NO1,Mex1co,Mex.,, Morelos,"Niños Héroes #800, Col. Emiliano Zapata",39117,04/08/2024,NO,null,7.4,"77,0",M3dio,G015,tut012, JEF012,,pendiente,Particular,A-,Vecino,(072) 737 0081
ALU0814,134261D0814,CARLOS EDUARDO,Morales,Ortiz,2011/07/20,MOOC110720MGRRRMV2,M,1°,S1, D,cont,Contabilidad,s/d,se06,Reinscrlto,6.4,baja,camilamorales_134@cbtisI34.edu.mx,+52 844 160 6065,N01,Mex., MÉXCIO,Tlapa,Puebla,"Av. Insurgentes #604, Col. Lomas del Poniente",39357,2025-06-06,Si,Pendiente,7.9,,alto ,g025,TUT035, JEF015,1,Entregada,ISSSTE,0+,Hermano,+52 391 481 7059
ALU0815,134263B0815,Emily Rose,Pérez,,27/07/2008,PEVR080727HGRRLCS0, M,3°,3°,B,OFI,OFIMÁTICA,Vespertino, SE03,Condic.,9.6,Buena,ricárdoperez.3b@cbtisI34.edu.mx,+52 342 672 3240,NO1, mx ,México,Tlapa,,"Av. Insurgentes #741, Col. Figueroa Mata", 39684,16/10/23,Si,PAGADO,6.7,NA,Alto, G061, TUT038, JEF001,s/i,OK,IMMS,O+,Tía,340-539-9024
ALU0816,134261A0816,Ximena Nicole,Romero,Acosta,06.06.2010,ROAY100606MGRMCRC2, ,1,1, A,arh,Administracion de Recursos Humanos,vespert1no,SE06,reinscrito,"8,2",Conf1ictivo,N/A,24 0729 2209,N01,Mexíco,Mexíco,Iguala,OAXACA,"Hidalgo #176, Col. PRD",,02/14/2025,Sí,Pendiente,"7,7","57,0",Bajo,G003,tut043,JEF036,,OCR,null,B+,,(570) 669 2626
ALU0817,134265B0817,Ana Natalia,López,Padilla,26-11-2005,LOPA051126MGRPDNX7,M,5,S5,b,CONT,CONTABILIDAD,Vespertino,se04,baja temporal,"8,9",Bueena,analopez-est@hotmail.com,338-317-0821,N01,Mex1co,Mexíco,, CDMX,"Benito Juárez #473, Col. CNOP",39058,16-Feb-24,No,parcial,7.80,s/d,M3dio,G102,TUTO19, JEF033,NO,OK,IMMS,0+,Madre,+52 632 006 1783
ALU0818,134261D0818,Daniel Emiliano,Torres,Méndez,08/12/07,TOMI071208HGRRNVI3,M ,1,1 semestre, D,IA,INTELIGENCIA ARTIFICIAL,Vespertino,se01,R3gular,9.9,Resevado,ivantorres46@hotmail.com ,8720142115,N01,Mex.,Mexíco,Chilpancingo,Puebla,"16 de Septiembre #417, Col. PRD",,18.06.2025,No,Pendiente,7.5,s/d,Bajo,G023,TUT039,JEFO34,SI,OCR,Ninguno,B+,Tía,5227828678
ALU0819,134264A0819,Miguel Ángel,Oh,Song, 10/12/2005,OXST051012HGRHNYC9,m, 4,4 semestre, A,CONS,Construccion,matutino,SE01,REGULAR,SIN CAPTURA,Excelnte,taeyangoh_134@alumno.cbtis134.mx,(982) 933 5770, N03,Corea del Sur,,Chilapa,Guerrero,"16 de Septiembre #57, Col. Los Sauces",39O12,null,s/i,PAGADO,8.4,s/d,Alto,G076,tut028,JEF032,s/i,pendiente,IMSS,O ?,Madre,06 8518 2792
ÁLU0820,134266b0820,Lucía Elena, Rojas,Pineda,14/06/10,ROPB100614MGRJNRZ5,f,6,6 semestre,b,arh,ADMINISTRACIÓN DE RECURSOS HUMANOS ,vespertino,se04,baja temporal,8.9,Destacdo,briandarojas_134@hotmail.com,1210636578, N01,Mexíco,Mexcío,iguaal,Oaxaca,"Niños Héroes #141, Col. Los Sauces",39249,2025-04-10,Si,Pagado,6.3,s/d,,G122,tut044, JEF012,,OCR,Ninguno,O+,Tía,
ALU0821,134262B0821,LI WEI,Romero,Muñoz,03 Nov 2009,ROMS091103MGRMNRV5, M,2,II, B, CONT,Contabilidad,Vespertino,SE01,R3gular,8.3,buena,sararomero..2b@gmail.com,2383168582,NO1,Mex1co,Mexíco, Chilapa,Puebla,"Av. Insurgentes #238, Col. PRD", 39O12,21 May 2025,No,Pagado,"6,9","60,0",Bajo, G039,tut051,JEFO24,NO,Entregada,ISSSTE,B-,Vecino,(084) 286 4540
ALU0822,134265B0822,Marco Brianda,Morales,,09/03/2008,MOGM080903HGRRTRF7,m,5°,NULL,b,CONS,CONSTRUCCIÓN,Matutino,se01,Reg.,8.7,Regular,marcomorales@cbtisI34.edu.mx,+52 725 579 0704,n01,MEXICO,MEXICO,Acapulco,Guerrero,"Hidalgo #401, Col. PRD",39000,27-Nov-23,Sí,Pendiente,"9,9",,alto ,G104,TUTO28, JEF011,NO,OCR,Ninguno,O+,Madre,9872779599
ALU0823,134262B0823,SOFÍA ALEJANDRA,Cano,Márquez,28 Feb 2007,CAMB070228HGRNRRB5 ,M,2°,II, B ,PROG,PROGRAMACIÓN,Vespertino,SE04,Baja Temporl,8.2,media,brayancano@cbtisI34.edu.mx,421-669-3221,N01, mx ,Méxcio,Coyuca, CDMX,"Av. Lázaro Cárdenas #576, Col. Figueroa Mata",39415,07-Sep-24,NO,pendlente,6.2,"87,0",Bajo,g036,TUTO28,jef010,,No localizada,ISSSTE,AB+,Tutor,26 3147 7136
ALU0824,134264C0824,Ana Sofía,Sánchez,Ruiz,27/06/11,SARC110627MGRNZRA9,f,4,IV,c,lab,Laboratorista Químico,Matutnio,se02,Irregular,8.8,Destacdo,carmensanchez_134@cbtis134.edu.mx,49 4290 5267 , N06,Espana,Reino de España,Chilapa,Oaxaca,"Calle Juárez #882, Col. 20 de Noviembre",39O12, 04/12/2023,beca?,NÁ,90%,s/d,BAJO,g091,TUTO1O,JEFO1O,Pendiente,Entregada,N/A,AB+,Hermano,+52 244 923 4881
